Tanggal,Nomor Hari,Hari,Bulan,Tahun,Nama Service,Harga
10/1/2023,1,Sunday,October,2023,potong rambut + cuci,45000
10/1/2023,1,Sunday,October,2023,catok variasi,40000
10/2/2023,2,Monday,October,2023,potong rambut,40000
10/2/2023,2,Monday,October,2023,potong rambut,40000
10/2/2023,2,Monday,October,2023,potong rambut,40000
10/2/2023,2,Monday,October,2023,potong rambut + cuci,45000
10/2/2023,2,Monday,October,2023,creambath,60000
10/2/2023,2,Monday,October,2023,potong rambut + cuci,45000
10/3/2023,3,Tuesday,October,2023,potong rambut,40000
10/3/2023,3,Tuesday,October,2023,potong rambut,40000
10/3/2023,3,Tuesday,October,2023,potong rambut + cuci,45000
10/4/2023,4,Wednesday,October,2023,potong rambut + cuci,45000
10/4/2023,4,Wednesday,October,2023,potong rambut + cuci,45000
10/4/2023,4,Wednesday,October,2023,potong rambut + cuci,45000
10/4/2023,4,Wednesday,October,2023,potong rambut + cuci,45000
10/5/2023,5,Thursday,October,2023,potong rambut + cuci,45000
10/5/2023,5,Thursday,October,2023,potong rambut + cuci,45000
10/5/2023,5,Thursday,October,2023,potong rambut + cuci,45000
10/5/2023,5,Thursday,October,2023,potong rambut + cuci,45000
10/6/2023,6,Friday,October,2023,cat rambut,135000
10/6/2023,6,Friday,October,2023,potong rambut anak,35000
10/6/2023,6,Friday,October,2023,potong rambut anak,35000
10/6/2023,6,Friday,October,2023,potong rambut + cuci,45000
10/6/2023,6,Friday,October,2023,potong rambut + cuci,45000
10/6/2023,6,Friday,October,2023,creambath,60000
10/7/2023,7,Saturday,October,2023,potong rambut,40000
10/7/2023,7,Saturday,October,2023,potong rambut + cuci,45000
10/7/2023,7,Saturday,October,2023,potong rambut + cuci,45000
10/7/2023,7,Saturday,October,2023,creambath,60000
10/7/2023,7,Saturday,October,2023,potong rambut + cuci,45000
10/7/2023,7,Saturday,October,2023,potong rambut + cuci,45000
10/7/2023,7,Saturday,October,2023,potong rambut,40000
10/7/2023,7,Saturday,October,2023,potong rambut + cuci,45000
10/7/2023,7,Saturday,October,2023,smothing,450000
10/8/2023,8,Sunday,October,2023,potong rambut,40000
10/8/2023,8,Sunday,October,2023,potong rambut,40000
10/8/2023,8,Sunday,October,2023,potong rambut + cuci,45000
10/8/2023,8,Sunday,October,2023,facial,55000
10/8/2023,8,Sunday,October,2023,potong rambut + cuci,45000
10/8/2023,8,Sunday,October,2023,potong rambut + cuci,45000
10/8/2023,8,Sunday,October,2023,catok,35000
10/8/2023,8,Sunday,October,2023,potong rambut + cuci,45000
10/8/2023,8,Sunday,October,2023,potong rambut,40000
10/8/2023,8,Sunday,October,2023,potong rambut + cuci,45000
10/8/2023,8,Sunday,October,2023,potong rambut + cuci,45000
10/8/2023,8,Sunday,October,2023,potong rambut + cuci,45000
10/8/2023,8,Sunday,October,2023,potong rambut + cuci,45000
10/8/2023,8,Sunday,October,2023,potong rambut + cuci,45000
10/8/2023,8,Sunday,October,2023,potong rambut + cuci,45000
10/8/2023,8,Sunday,October,2023,potong rambut + cuci,45000
10/8/2023,8,Sunday,October,2023,potong rambut + cuci + catok,75000
10/8/2023,8,Sunday,October,2023,catok + cuci,40000
10/8/2023,8,Sunday,October,2023,potong rambut + cuci,45000
10/8/2023,8,Sunday,October,2023,smothing,400000
10/9/2023,9,Monday,October,2023,potong rambut + cuci + tonic,50000
10/9/2023,9,Monday,October,2023,potong rambut anak,35000
10/9/2023,9,Monday,October,2023,potong rambut,40000
10/9/2023,9,Monday,October,2023,potong rambut,40000
10/9/2023,9,Monday,October,2023,potong rambut + cuci,45000
10/9/2023,9,Monday,October,2023,potong rambut + cuci,45000
10/9/2023,9,Monday,October,2023,catok variasi,40000
10/9/2023,9,Monday,October,2023,smothing,250000
10/9/2023,9,Monday,October,2023,perm (keriting),225000
10/10/2023,10,Tuesday,October,2023,potong rambut,40000
10/10/2023,10,Tuesday,October,2023,potong rambut + cuci,45000
10/10/2023,10,Tuesday,October,2023,potong rambut + cuci,45000
10/10/2023,10,Tuesday,October,2023,potong rambut + cuci,45000
10/10/2023,10,Tuesday,October,2023,potong rambut + cuci,45000
10/10/2023,10,Tuesday,October,2023,potong rambut + cuci,45000
10/10/2023,10,Tuesday,October,2023,cat rambut,250000
10/11/2023,11,Wednesday,October,2023,catok variasi,40000
10/11/2023,11,Wednesday,October,2023,catok variasi,40000
10/11/2023,11,Wednesday,October,2023,potong rambut + cuci,45000
10/11/2023,11,Wednesday,October,2023,catok variasi,40000
10/11/2023,11,Wednesday,October,2023,potong rambut + cuci,45000
10/11/2023,11,Wednesday,October,2023,potong rambut + cuci,45000
10/11/2023,11,Wednesday,October,2023,creambath,60000
10/11/2023,11,Wednesday,October,2023,cat rambut,250000
10/12/2023,12,Thursday,October,2023,potong rambut,40000
10/12/2023,12,Thursday,October,2023,potong rambut + cuci,45000
10/12/2023,12,Thursday,October,2023,potong rambut + cuci,45000
10/13/2023,13,Friday,October,2023,potong rambut + cuci,45000
10/13/2023,13,Friday,October,2023,potong poni,20000
10/13/2023,13,Friday,October,2023,hair spa + catok catok,100000
10/13/2023,13,Friday,October,2023,potong rambut,40000
10/13/2023,13,Friday,October,2023,catok,35000
10/13/2023,13,Friday,October,2023,potong rambut,40000
10/13/2023,13,Friday,October,2023,potong rambut,40000
10/13/2023,13,Friday,October,2023,potong rambut,40000
10/14/2023,14,Saturday,October,2023,catok + cuci,40000
10/14/2023,14,Saturday,October,2023,potong rambut + cuci + catok,75000
10/14/2023,14,Saturday,October,2023,potong rambut + cuci + catok,75000
10/14/2023,14,Saturday,October,2023,catok variasi,40000
10/14/2023,14,Saturday,October,2023,catok variasi,40000
10/14/2023,14,Saturday,October,2023,potong rambut,40000
10/14/2023,14,Saturday,October,2023,potong rambut + cuci,45000
10/14/2023,14,Saturday,October,2023,blow + cuci,35000
10/14/2023,14,Saturday,October,2023,potong rambut + cuci,45000
10/14/2023,14,Saturday,October,2023,hair spa,70000
10/14/2023,14,Saturday,October,2023,potong rambut,40000
10/14/2023,14,Saturday,October,2023,potong rambut + cuci,45000
10/14/2023,14,Saturday,October,2023,hair spa + catok catok,100000
10/14/2023,14,Saturday,October,2023,creambath anak,50000
10/14/2023,14,Saturday,October,2023,catok variasi + cuci,45000
10/14/2023,14,Saturday,October,2023,catok + cuci,40000
10/14/2023,14,Saturday,October,2023,perm (keriting),225000
10/14/2023,14,Saturday,October,2023,cat rambut,300000
10/15/2023,15,Sunday,October,2023,catok + cuci,40000
10/15/2023,15,Sunday,October,2023,facial,55000
10/15/2023,15,Sunday,October,2023,potong rambut + cuci,45000
10/15/2023,15,Sunday,October,2023,potong rambut + cuci + tonic,50000
10/15/2023,15,Sunday,October,2023,potong rambut + cuci,45000
10/15/2023,15,Sunday,October,2023,potong rambut + cuci + catok,75000
10/15/2023,15,Sunday,October,2023,potong rambut + cuci,45000
10/15/2023,15,Sunday,October,2023,potong rambut + cuci,45000
10/15/2023,15,Sunday,October,2023,creambath,60000
10/15/2023,15,Sunday,October,2023,potong rambut,40000
10/15/2023,15,Sunday,October,2023,potong rambut,40000
10/15/2023,15,Sunday,October,2023,potong rambut,40000
10/15/2023,15,Sunday,October,2023,potong rambut,40000
10/15/2023,15,Sunday,October,2023,potong rambut,40000
10/15/2023,15,Sunday,October,2023,potong rambut + cuci,45000
10/15/2023,15,Sunday,October,2023,potong rambut + cuci + catok,75000
10/15/2023,15,Sunday,October,2023,creambath,60000
10/15/2023,15,Sunday,October,2023,potong rambut,40000
10/15/2023,15,Sunday,October,2023,potong rambut + cuci,45000
10/16/2023,16,Monday,October,2023,potong rambut + cuci,45000
10/16/2023,16,Monday,October,2023,potong rambut,40000
10/16/2023,16,Monday,October,2023,potong rambut + cuci,45000
10/16/2023,16,Monday,October,2023,catok variasi,40000
10/16/2023,16,Monday,October,2023,totok,65000
10/16/2023,16,Monday,October,2023,hair treatment (obat sendiri),55000
10/17/2023,17,Tuesday,October,2023,potong rambut + cuci + tonic,50000
10/17/2023,17,Tuesday,October,2023,potong rambut,40000
10/17/2023,17,Tuesday,October,2023,potong rambut,40000
10/17/2023,17,Tuesday,October,2023,potong rambut + cuci,45000
10/17/2023,17,Tuesday,October,2023,potong rambut + cuci,45000
10/17/2023,17,Tuesday,October,2023,cat rambut,285000
10/17/2023,17,Tuesday,October,2023,sambung rambut,250000
10/18/2023,18,Wednesday,October,2023,potong rambut + cuci,45000
10/18/2023,18,Wednesday,October,2023,potong rambut + catok,70000
10/18/2023,18,Wednesday,October,2023,hair spa + catok catok,100000
10/18/2023,18,Wednesday,October,2023,potong rambut,40000
10/18/2023,18,Wednesday,October,2023,potong rambut + cuci + catok,75000
10/18/2023,18,Wednesday,October,2023,potong rambut + cuci,45000
10/19/2023,19,Thursday,October,2023,potong rambut + cuci,45000
10/19/2023,19,Thursday,October,2023,hair spa,70000
10/19/2023,19,Thursday,October,2023,potong rambut + cuci,45000
10/19/2023,19,Thursday,October,2023,potong rambut + cuci + catok,75000
10/19/2023,19,Thursday,October,2023,potong rambut + cuci,45000
10/19/2023,19,Thursday,October,2023,potong rambut + cuci,45000
10/19/2023,19,Thursday,October,2023,catok variasi,40000
10/19/2023,19,Thursday,October,2023,catok variasi,40000
10/19/2023,19,Thursday,October,2023,smothing,250000
10/20/2023,20,Friday,October,2023,potong rambut,40000
10/20/2023,20,Friday,October,2023,catok,35000
10/20/2023,20,Friday,October,2023,creambath,60000
10/20/2023,20,Friday,October,2023,potong rambut,40000
10/20/2023,20,Friday,October,2023,smothing,500000
10/21/2023,21,Saturday,October,2023,potong rambut,40000
10/21/2023,21,Saturday,October,2023,potong rambut,40000
10/21/2023,21,Saturday,October,2023,potong rambut + cuci,45000
10/21/2023,21,Saturday,October,2023,potong rambut + cuci,45000
10/21/2023,21,Saturday,October,2023,potong rambut + cuci,45000
10/21/2023,21,Saturday,October,2023,potong rambut + cuci,45000
10/21/2023,21,Saturday,October,2023,cat rambut,300000
10/22/2023,22,Sunday,October,2023,potong rambut,40000
10/22/2023,22,Sunday,October,2023,facial,55000
10/22/2023,22,Sunday,October,2023,potong rambut + cuci,45000
10/22/2023,22,Sunday,October,2023,catok + cuci,40000
10/22/2023,22,Sunday,October,2023,catok variasi + cuci + tonic,50000
10/22/2023,22,Sunday,October,2023,potong rambut,40000
10/22/2023,22,Sunday,October,2023,catok + cuci,40000
10/23/2023,23,Monday,October,2023,totok + facial,100000
10/23/2023,23,Monday,October,2023,potong rambut,35000
10/23/2023,23,Monday,October,2023,cat rambut (obat bawa sendiri),90000
10/23/2023,23,Monday,October,2023,catok + cuci,40000
10/23/2023,23,Monday,October,2023,potong rambut + cuci,45000
10/23/2023,23,Monday,October,2023,potong rambut,35000
10/23/2023,23,Monday,October,2023,cat rambut (obat bawa sendiri),90000
10/23/2023,23,Monday,October,2023,smothing,450000
10/23/2023,23,Monday,October,2023,cat rambut,250000
10/23/2023,23,Monday,October,2023,smothing,300000
10/23/2023,23,Monday,October,2023,sambung rambut,300000
10/24/2023,24,Tuesday,October,2023,potong rambut,40000
10/24/2023,24,Tuesday,October,2023,potong rambut,40000
10/24/2023,24,Tuesday,October,2023,potong rambut + cuci,45000
10/24/2023,24,Tuesday,October,2023,cat rambut,120000
10/25/2023,25,Wednesday,October,2023,potong rambut + cuci,45000
10/25/2023,25,Wednesday,October,2023,creambath,60000
10/25/2023,25,Wednesday,October,2023,potong rambut + cuci,45000
10/26/2023,26,Thursday,October,2023,catok + cuci,40000
10/26/2023,26,Thursday,October,2023,masker,70000
10/26/2023,26,Thursday,October,2023,catok + cuci,40000
10/27/2023,27,Friday,October,2023,creambath + catok,90000
10/27/2023,27,Friday,October,2023,creambath,60000
10/27/2023,27,Friday,October,2023,catok + cuci,40000
10/27/2023,27,Friday,October,2023,masker,70000
10/27/2023,27,Friday,October,2023,creambath,60000
10/28/2023,28,Saturday,October,2023,creambath,60000
10/28/2023,28,Saturday,October,2023,catok + cuci,40000
10/28/2023,28,Saturday,October,2023,blow + cuci,35000
10/28/2023,28,Saturday,October,2023,catok variasi + cuci,45000
10/28/2023,28,Saturday,October,2023,hair spa + catok catok,100000
10/31/2023,31,Tuesday,October,2023,catok + cuci,40000
10/31/2023,31,Tuesday,October,2023,potong rambut,40000
10/31/2023,31,Tuesday,October,2023,potong rambut + cuci,45000
10/31/2023,31,Tuesday,October,2023,potong rambut + cuci,45000
10/31/2023,31,Tuesday,October,2023,potong rambut,40000
10/31/2023,31,Tuesday,October,2023,potong rambut + cuci,45000
10/31/2023,31,Tuesday,October,2023,potong rambut,40000
10/31/2023,31,Tuesday,October,2023,potong rambut + cuci,45000
10/31/2023,31,Tuesday,October,2023,cat rambut,250000
11/1/2023,1,Wednesday,November,2023,potong rambut + cuci,45000
11/1/2023,1,Wednesday,November,2023,potong rambut + cuci,45000
11/1/2023,1,Wednesday,November,2023,potong rambut + cuci + tonic,50000
11/1/2023,1,Wednesday,November,2023,catok variasi,40000
11/1/2023,1,Wednesday,November,2023,potong rambut + cuci,45000
11/1/2023,1,Wednesday,November,2023,potong rambut + cuci,45000
11/1/2023,1,Wednesday,November,2023,potong rambut + cuci,45000
11/1/2023,1,Wednesday,November,2023,potong rambut + cuci,45000
11/1/2023,1,Wednesday,November,2023,potong rambut + cuci,45000
11/1/2023,1,Wednesday,November,2023,potong rambut,40000
11/1/2023,1,Wednesday,November,2023,catok variasi + cuci,45000
11/1/2023,1,Wednesday,November,2023,potong rambut + cuci,45000
11/1/2023,1,Wednesday,November,2023,potong rambut,40000
11/1/2023,1,Wednesday,November,2023,potong rambut,40000
11/1/2023,1,Wednesday,November,2023,potong rambut + cuci + catok,75000
11/2/2023,2,Thursday,November,2023,potong rambut + cuci,45000
11/2/2023,2,Thursday,November,2023,potong rambut + cuci,45000
11/2/2023,2,Thursday,November,2023,hair spa + catok catok,100000
11/2/2023,2,Thursday,November,2023,potong rambut + cuci + catok,75000
11/2/2023,2,Thursday,November,2023,facial,55000
11/2/2023,2,Thursday,November,2023,catok variasi,40000
11/2/2023,2,Thursday,November,2023,potong rambut + cuci,45000
11/2/2023,2,Thursday,November,2023,potong rambut + cuci,45000
11/2/2023,2,Thursday,November,2023,hair treatment (obat sendiri),55000
11/2/2023,2,Thursday,November,2023,potong rambut + cuci,45000
11/3/2023,3,Friday,November,2023,potong rambut + cuci,45000
11/3/2023,3,Friday,November,2023,potong rambut,40000
11/3/2023,3,Friday,November,2023,potong rambut,40000
11/3/2023,3,Friday,November,2023,potong rambut + cuci,45000
11/3/2023,3,Friday,November,2023,potong rambut + cuci + tonic,50000
11/3/2023,3,Friday,November,2023,totok,65000
11/3/2023,3,Friday,November,2023,hair spa,70000
11/3/2023,3,Friday,November,2023,potong rambut anak,35000
11/3/2023,3,Friday,November,2023,potong rambut,40000
11/3/2023,3,Friday,November,2023,hair treatment (obat sendiri),55000
11/3/2023,3,Friday,November,2023,hair treatment (obat sendiri),55000
11/3/2023,3,Friday,November,2023,potong rambut + cuci,45000
11/3/2023,3,Friday,November,2023,potong rambut + cuci,45000
11/3/2023,3,Friday,November,2023,potong rambut,40000
11/3/2023,3,Friday,November,2023,potong rambut,40000
11/3/2023,3,Friday,November,2023,potong rambut,40000
11/3/2023,3,Friday,November,2023,masker,70000
11/3/2023,3,Friday,November,2023,catok,35000
11/4/2023,4,Saturday,November,2023,potong rambut + cuci,45000
11/4/2023,4,Saturday,November,2023,potong rambut,40000
11/4/2023,4,Saturday,November,2023,potong rambut + cuci,45000
11/4/2023,4,Saturday,November,2023,potong rambut + cuci,45000
11/4/2023,4,Saturday,November,2023,potong rambut + cuci,45000
11/4/2023,4,Saturday,November,2023,potong rambut + cuci,45000
11/4/2023,4,Saturday,November,2023,potong rambut + cuci,45000
11/4/2023,4,Saturday,November,2023,potong rambut + cuci,45000
11/4/2023,4,Saturday,November,2023,potong rambut,40000
11/4/2023,4,Saturday,November,2023,potong rambut + cuci,45000
11/4/2023,4,Saturday,November,2023,potong rambut + cuci,45000
11/4/2023,4,Saturday,November,2023,catok variasi,40000
11/4/2023,4,Saturday,November,2023,catok variasi,40000
11/4/2023,4,Saturday,November,2023,totok + facial,100000
11/4/2023,4,Saturday,November,2023,hair spa,70000
11/4/2023,4,Saturday,November,2023,sambung rambut,300000
11/5/2023,5,Sunday,November,2023,facial,55000
11/5/2023,5,Sunday,November,2023,potong rambut + cuci,45000
11/5/2023,5,Sunday,November,2023,potong rambut + cuci,45000
11/5/2023,5,Sunday,November,2023,potong rambut,40000
11/5/2023,5,Sunday,November,2023,potong rambut + cuci,45000
11/5/2023,5,Sunday,November,2023,potong rambut + cuci,45000
11/5/2023,5,Sunday,November,2023,potong rambut + cuci,45000
11/5/2023,5,Sunday,November,2023,potong rambut,40000
11/5/2023,5,Sunday,November,2023,potong rambut,40000
11/5/2023,5,Sunday,November,2023,potong rambut + cuci,45000
11/5/2023,5,Sunday,November,2023,potong rambut + cuci,45000
11/5/2023,5,Sunday,November,2023,potong rambut + cuci,45000
11/5/2023,5,Sunday,November,2023,potong rambut + cuci,45000
11/5/2023,5,Sunday,November,2023,potong rambut,40000
11/5/2023,5,Sunday,November,2023,potong rambut + cuci,45000
11/5/2023,5,Sunday,November,2023,potong rambut + cuci,45000
11/5/2023,5,Sunday,November,2023,potong rambut,40000
11/5/2023,5,Sunday,November,2023,catok,35000
11/5/2023,5,Sunday,November,2023,catok variasi,40000
11/5/2023,5,Sunday,November,2023,catok,35000
11/5/2023,5,Sunday,November,2023,potong rambut + cuci,45000
11/5/2023,5,Sunday,November,2023,potong rambut,40000
11/5/2023,5,Sunday,November,2023,potong rambut + cuci,45000
11/5/2023,5,Sunday,November,2023,potong rambut + cuci,45000
11/5/2023,5,Sunday,November,2023,potong rambut + cuci,45000
11/5/2023,5,Sunday,November,2023,potong rambut + cuci,45000
11/5/2023,5,Sunday,November,2023,potong rambut,40000
11/5/2023,5,Sunday,November,2023,potong rambut anak,35000
11/5/2023,5,Sunday,November,2023,catok,35000
11/5/2023,5,Sunday,November,2023,catok variasi,40000
11/5/2023,5,Sunday,November,2023,catok variasi,40000
11/5/2023,5,Sunday,November,2023,catok variasi + cuci,45000
11/5/2023,5,Sunday,November,2023,smothing,450000
11/6/2023,6,Monday,November,2023,potong rambut + cuci,45000
11/6/2023,6,Monday,November,2023,potong rambut + cuci,45000
11/6/2023,6,Monday,November,2023,potong rambut anak,35000
11/6/2023,6,Monday,November,2023,potong rambut + cuci,45000
11/6/2023,6,Monday,November,2023,potong rambut + cuci,45000
11/6/2023,6,Monday,November,2023,potong rambut + cuci,45000
11/6/2023,6,Monday,November,2023,potong rambut + cuci,45000
